experiment_id,aggregation_level,metric,mean,std,ci_95,n_seeds
heterogeneous_fedprox_mlp_mu_0001,hospital,brier_score,0.10657907261078568,0.028062457018805477,0.018334138585619577,9
heterogeneous_fedprox_mlp_mu_0001,hospital,ece,0.1257241553414978,0.037912009846407996,0.02476917976631989,9
heterogeneous_fedprox_mlp_mu_0001,macro,accuracy,0.8617352009800522,0.013635148942851965,0.015429623548688596,3
heterogeneous_fedprox_mlp_mu_0001,macro,precision,0.8382211947743423,0.021794810769606453,0.02466315013494771,3
heterogeneous_fedprox_mlp_mu_0001,macro,recall,0.8586860670194003,0.03657403420812933,0.04138741585101154,3
heterogeneous_fedprox_mlp_mu_0001,macro,sensitivity,0.8586860670194003,0.03657403420812933,0.04138741585101154,3
heterogeneous_fedprox_mlp_mu_0001,macro,specificity,0.5652380952380952,0.014053671012736847,0.015903225854919878,3
heterogeneous_fedprox_mlp_mu_0001,macro,f1,0.8446895658397117,0.03477678847965192,0.039353640852944315,3
heterogeneous_fedprox_mlp_mu_0001,macro,roc_auc,0.6767482363315697,0.05195963331004194,0.05879786022595205,3
heterogeneous_fedprox_mlp_mu_0001,macro,pr_auc,0.8963104509527172,0.018071947032051325,0.020450333228121564,3
heterogeneous_fedprox_mlp_mu_0001,macro,brier_score,0.10657907261078566,0.0069764760405522375,0.007894625827215306,3
heterogeneous_fedprox_mlp_mu_0001,macro,ece,0.12572415534149783,0.026075900180950237,0.029507658858113524,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,accuracy,0.8501529051987767,0.023088178701133763,0.026126733728867615,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,precision,0.81324543817798,0.027613699786318842,0.03124784292970728,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,recall,0.8356147759817484,0.050838946221063476,0.0575296834006539,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,sensitivity,0.8356147759817484,0.050838946221063476,0.0575296834006539,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,specificity,0.8333333333333334,0.018518518518518545,0.020955676437253115,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,f1,0.8198608857818653,0.04599209277500714,0.052044952402719453,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,roc_auc,0.7944097373913888,0.02654267883617121,0.03003586863131137,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,pr_auc,0.8961813770276957,0.010412145473316124,0.01178245178404679,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,brier_score,0.11370383151313801,0.007498380946173614,0.008485216825209006,3
heterogeneous_fedprox_mlp_mu_0001,sample_weighted,ece,0.1324953941246694,0.02941055245011336,0.03328117313321357,3
heterogeneous_fedprox_mlp_mu_001,hospital,accuracy,0.8617352009800523,0.05491440524168384,0.035877411424566776,9
heterogeneous_fedprox_mlp_mu_001,hospital,precision,0.8382211947743424,0.08902641851311083,0.058163926761899076,9
heterogeneous_fedprox_mlp_mu_001,hospital,recall,0.8586860670194003,0.149375668350888,0.09759210332258016,9
heterogeneous_fedprox_mlp_mu_001,hospital,sensitivity,0.8586860670194003,0.149375668350888,0.09759210332258016,9
heterogeneous_fedprox_mlp_mu_001,hospital,specificity,0.5652380952380952,0.42554886527247826,0.2780252586446858,9
heterogeneous_fedprox_mlp_mu_001,hospital,f1,0.8446895658397114,0.1161822652406006,0.07590574662385906,9
heterogeneous_fedprox_mlp_mu_001,hospital,roc_auc,0.6772078924162258,0.37815873044732784,0.24706370389225418,9
heterogeneous_fedprox_mlp_mu_001,hospital,pr_auc,0.8966609636244398,0.05850555151575287,0.03822362699029187,9
heterogeneous_fedprox_mlp_mu_001,hospital,brier_score,0.10627010880675133,0.028415066884519287,0.0185645103645526,9
heterogeneous_fedprox_mlp_mu_001,hospital,ece,0.1285661077199299,0.03530691950397175,0.023067187409261544,9
heterogeneous_fedprox_mlp_mu_001,macro,accuracy,0.8617352009800522,0.013635148942851965,0.015429623548688596,3
heterogeneous_fedprox_mlp_mu_001,macro,precision,0.8382211947743423,0.021794810769606453,0.02466315013494771,3
heterogeneous_fedprox_mlp_mu_001,macro,recall,0.8586860670194003,0.03657403420812933,0.04138741585101154,3
heterogeneous_fedprox_mlp_mu_001,macro,sensitivity,0.8586860670194003,0.03657403420812933,0.04138741585101154,3
heterogeneous_fedprox_mlp_mu_001,macro,specificity,0.5652380952380952,0.014053671012736847,0.015903225854919878,3
heterogeneous_fedprox_mlp_mu_001,macro,f1,0.8446895658397117,0.03477678847965192,0.039353640852944315,3
heterogeneous_fedprox_mlp_mu_001,macro,roc_auc,0.6772078924162256,0.05236103888491834,0.059252093394701895,3
heterogeneous_fedprox_mlp_mu_001,macro,pr_auc,0.8966609636244396,0.018519547529064206,0.020956840872303564,3
heterogeneous_fedprox_mlp_mu_001,macro,brier_score,0.10627010880675132,0.0072658635911365885,0.00822209866846611,3
heterogeneous_fedprox_mlp_mu_001,macro,ece,0.1285661077199299,0.022835312729873165,0.02584058894517826,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,accuracy,0.8501529051987767,0.023088178701133763,0.026126733728867615,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,precision,0.81324543817798,0.027613699786318842,0.03124784292970728,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,recall,0.8356147759817484,0.050838946221063476,0.0575296834006539,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,sensitivity,0.8356147759817484,0.050838946221063476,0.0575296834006539,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,specificity,0.8333333333333334,0.018518518518518545,0.020955676437253115,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,f1,0.8198608857818653,0.04599209277500714,0.052044952402719453,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,roc_auc,0.7949780350468423,0.027033357057372833,0.030591123309380013,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,pr_auc,0.8966072658246865,0.011064547796404332,0.012520714511482423,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,brier_score,0.11345145413868908,0.007510878619693789,0.008499359274144396,3
heterogeneous_fedprox_mlp_mu_001,sample_weighted,ece,0.13640359863752802,0.02539547755900789,0.028737688177588924,3
heterogeneous_fedprox_mlp_mu_01,hospital,accuracy,0.8593197420428543,0.05392031152460719,0.035227936862743364,9
heterogeneous_fedprox_mlp_mu_01,hospital,precision,0.8340490384282729,0.08856514020671025,0.057862558268384025,9
heterogeneous_fedprox_mlp_mu_01,hospital,recall,0.8586860670194003,0.149375668350888,0.09759210332258016,9
heterogeneous_fedprox_mlp_mu_01,hospital,sensitivity,0.8586860670194003,0.149375668350888,0.09759210332258016,9
heterogeneous_fedprox_mlp_mu_01,hospital,specificity,0.5607936507936508,0.4220450159222978,0.2757360770692346,9
heterogeneous_fedprox_mlp_mu_01,hospital,f1,0.8424579473290232,0.11552990018891375,0.07547953479009031,9
heterogeneous_fedprox_mlp_mu_01,hospital,roc_auc,0.6792581569664903,0.37965192190778685,0.24803925564642074,9
heterogeneous_fedprox_mlp_mu_01,hospital,pr_auc,0.8985901030143418,0.05828258006884188,0.038077952311643355,9
heterogeneous_fedprox_mlp_mu_01,hospital,brier_score,0.1059368509140321,0.026934225793738848,0.017597027518576048,9
heterogeneous_fedprox_mlp_mu_01,hospital,ece,0.12334008554688862,0.03991474707081326,0.026077634752931327,9
heterogeneous_fedprox_mlp_mu_01,macro,accuracy,0.8593197420428541,0.01012857625784249,0.011461563008787107,3
heterogeneous_fedprox_mlp_mu_01,macro,precision,0.8340490384282729,0.016874114975250803,0.01909485865366358,3
heterogeneous_fedprox_mlp_mu_01,macro,recall,0.8586860670194003,0.03657403420812933,0.04138741585101154,3
heterogeneous_fedprox_mlp_mu_01,macro,sensitivity,0.8586860670194003,0.03657403420812933,0.04138741585101154,3
heterogeneous_fedprox_mlp_mu_01,macro,specificity,0.5607936507936508,0.008522789688037328,0.00964444444444444,3
heterogeneous_fedprox_mlp_mu_01,macro,f1,0.8424579473290233,0.0322711545391873,0.03651824913010921,3
heterogeneous_fedprox_mlp_mu_01,macro,roc_auc,0.6792581569664903,0.05109184841684237,0.057815869176244615,3
heterogeneous_fedprox_mlp_mu_01,macro,pr_auc,0.8985901030143418,0.017956569507816766,0.02031977126855806,3
heterogeneous_fedprox_mlp_mu_01,macro,brier_score,0.10593685091403211,0.003341305125076056,0.003781042690278381,3
heterogeneous_fedprox_mlp_mu_01,macro,ece,0.12334008554688862,0.03234913586618561,0.036606493308772324,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,accuracy,0.8470948012232417,0.019097853206111303,0.021611255351404943,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,precision,0.8079632585838739,0.021385108997839953,0.024199528935642676,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,recall,0.8356147759817484,0.050838946221063476,0.0575296834006539,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,sensitivity,0.8356147759817484,0.050838946221063476,0.0575296834006539,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,specificity,0.8271604938271605,0.010691671651659783,0.012098765432098818,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,f1,0.8170355339059481,0.042850297536679405,0.048489676402608525,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,roc_auc,0.7975191738265132,0.0252800438880304,0.028607062682004615,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,pr_auc,0.8989988514927068,0.009370622735478767,0.010603857855254063,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,brier_score,0.11288925179924965,0.00546112885010579,0.006179849054908105,3
heterogeneous_fedprox_mlp_mu_01,sample_weighted,ece,0.12918202504401724,0.036257004671999674,0.041028663158481526,3
heterogeneous_fedprox_secure_aggregation_dp,hospital,accuracy,0.8507847352240945,0.06530238436398825,0.04266422445113899,9
heterogeneous_fedprox_secure_aggregation_dp,hospital,precision,0.7996651760119252,0.11509676856041981,0.07519655545947428,9
heterogeneous_fedprox_secure_aggregation_dp,hospital,recall,0.9048721340388006,0.07707101844841341,0.050353065386296754,9
heterogeneous_fedprox_secure_aggregation_dp,hospital,sensitivity,0.9048721340388006,0.07707101844841341,0.050353065386296754,9
heterogeneous_fedprox_secure_aggregation_dp,hospital,specificity,0.5093650793650794,0.3884119362217728,0.2537624649982249,9
heterogeneous_fedprox_secure_aggregation_dp,hospital,f1,0.8469244268903263,0.09161836755910607,0.0598573334719493,9
heterogeneous_fedprox_secure_aggregation_dp,hospital,roc_auc,0.697746913580247,0.3451276081329408,0.22548337064685464,9
heterogeneous_fedprox_secure_aggregation_dp,hospital,pr_auc,0.9017948330324561,0.0608844980133685,0.03977787203540075,9
heterogeneous_fedprox_secure_aggregation_dp,hospital,brier_score,0.11046347698203313,0.03561257723688469,0.023266883794764662,9
heterogeneous_fedprox_secure_aggregation_dp,hospital,ece,0.12025463569469237,0.04725084720882878,0.030870553509768136,9
heterogeneous_fedprox_secure_aggregation_dp,macro,accuracy,0.8507847352240945,0.005069310028715141,0.005736464318981338,3
heterogeneous_fedprox_secure_aggregation_dp,macro,precision,0.7996651760119251,0.008269571734926227,0.009357901355795454,3
heterogeneous_fedprox_secure_aggregation_dp,macro,recall,0.9048721340388006,0.017212717192189784,0.019478023132615516,3
heterogeneous_fedprox_secure_aggregation_dp,macro,sensitivity,0.9048721340388006,0.017212717192189784,0.019478023132615516,3
heterogeneous_fedprox_secure_aggregation_dp,macro,specificity,0.5093650793650794,0.021329577333753798,0.02413668894207364,3
heterogeneous_fedprox_secure_aggregation_dp,macro,f1,0.8469244268903263,0.00168732195349033,0.0019093845367521261,3
heterogeneous_fedprox_secure_aggregation_dp,macro,roc_auc,0.6977469135802469,0.016870198521931373,0.019090426769522228,3
heterogeneous_fedprox_secure_aggregation_dp,macro,pr_auc,0.9017948330324561,0.016445335983751717,0.01860964954798047,3
heterogeneous_fedprox_secure_aggregation_dp,macro,brier_score,0.11046347698203313,0.008599821933160707,0.009731614635862638,3
heterogeneous_fedprox_secure_aggregation_dp,macro,ece,0.12025463569469236,0.006634823375569253,0.007508009441344639,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,accuracy,0.8318042813455658,0.005296791460455251,0.0059938837920488946,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,precision,0.7647131830896422,0.011103787034830682,0.01256511788982419,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,recall,0.8875904082326099,0.01519039338082026,0.01718954830672526,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,sensitivity,0.8875904082326099,0.01519039338082026,0.01718954830672526,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,specificity,0.7530864197530865,0.02828750428985088,0.032010324504238276,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,f1,0.8195574573880023,0.0020815868644501025,0.002355537283602437,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,roc_auc,0.807097228289889,0.008084886451715206,0.009148910283760053,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,pr_auc,0.8952272068102455,0.021982813827289383,0.02487589562223267,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,brier_score,0.12027890285261895,0.0066515245723293434,0.007526908624617284,3
heterogeneous_fedprox_secure_aggregation_dp,sample_weighted,ece,0.13305190421743404,0.008035209351420582,0.009092695352793835,3
heterogeneous_latent_dim_16,hospital,accuracy,0.8883630353882069,0.04732322948860594,0.030917843265889214,9
heterogeneous_latent_dim_16,hospital,precision,0.857598133907193,0.07564821625884771,0.04942350128911383,9
heterogeneous_latent_dim_16,hospital,recall,0.8935185185185185,0.09308363158206669,0.06081463930028357,9
heterogeneous_latent_dim_16,hospital,sensitivity,0.8935185185185185,0.09308363158206669,0.06081463930028357,9
heterogeneous_latent_dim_16,hospital,specificity,0.5785714285714286,0.4342058197186572,0.2836811355495227,9
heterogeneous_latent_dim_16,hospital,f1,0.8748189104528188,0.082660473818311,0.05400484289462985,9
heterogeneous_latent_dim_16,hospital,roc_auc,0.6840222663139328,0.3705622107005268,0.2421006443243442,9
heterogeneous_latent_dim_16,hospital,pr_auc,0.900232714573624,0.05263663644245495,0.0343892691424039,9
heterogeneous_latent_dim_16,hospital,brier_score,0.09392453278298024,0.031350235290299684,0.020482153722995795,9
heterogeneous_latent_dim_16,hospital,ece,0.10356919605046538,0.04344546371388257,0.02838436962640328,9
heterogeneous_latent_dim_16,macro,accuracy,0.888363035388207,0.0041836976028233296,0.004734299516908161,3
heterogeneous_latent_dim_16,macro,precision,0.8575981339071929,0.012184426607284122,0.013787976684007984,3
heterogeneous_latent_dim_16,macro,recall,0.8935185185185186,0.010882594359725094,0.01231481481481482,3
heterogeneous_latent_dim_16,macro,sensitivity,0.8935185185185186,0.010882594359725094,0.01231481481481482,3
heterogeneous_latent_dim_16,macro,specificity,0.5785714285714286,0.012625784365297975,0.01428742000398851,3
heterogeneous_latent_dim_16,macro,f1,0.8748189104528189,0.0021488247095909356,0.0024316240680663467,3
heterogeneous_latent_dim_16,macro,roc_auc,0.6840222663139329,0.06155654906185154,0.069657792735639,3
heterogeneous_latent_dim_16,macro,pr_auc,0.9002327145736241,0.019349645777810363,0.021896185469143733,3
heterogeneous_latent_dim_16,macro,brier_score,0.09392453278298024,0.0038797168946802106,0.004390312963305391,3
heterogeneous_latent_dim_16,macro,ece,0.10356919605046538,0.013133554055455979,0.014862015499894661,3
heterogeneous_latent_dim_16,sample_weighted,accuracy,0.874617737003058,0.005296791460455315,0.0059938837920489665,3
heterogeneous_latent_dim_16,sample_weighted,precision,0.8368500360945045,0.015088512447446759,0.017074259177480636,3
heterogeneous_latent_dim_16,sample_weighted,recall,0.8690112130479103,0.013333694287016074,0.015088495492365775,3
heterogeneous_latent_dim_16,sample_weighted,sensitivity,0.8690112130479103,0.013333694287016074,0.015088495492365775,3
heterogeneous_latent_dim_16,sample_weighted,specificity,0.851851851851852,0.01851851851851849,0.02095567643725305,3
heterogeneous_latent_dim_16,sample_weighted,f1,0.8521844521968406,0.0028467127712644156,0.00322135875419831,3
heterogeneous_latent_dim_16,sample_weighted,roc_auc,0.7989363380418425,0.03583118084275043,0.04054679813369048,3
heterogeneous_latent_dim_16,sample_weighted,pr_auc,0.8981743487247256,0.015550502498074511,0.017597050134462645,3
heterogeneous_latent_dim_16,sample_weighted,brier_score,0.10282867487598413,0.004389456973036829,0.004967138163359023,3
heterogeneous_latent_dim_16,sample_weighted,ece,0.11445161750944566,0.018202194731363065,0.020597722374869128,3
heterogeneous_latent_dim_32,hospital,accuracy,0.8567944895176017,0.05540214860552127,0.0361960704222739,9
heterogeneous_latent_dim_32,hospital,precision,0.829328631747082,0.09370598690441655,0.06122124477755214,9
heterogeneous_latent_dim_32,hospital,recall,0.8586860670194003,0.149375668350888,0.09759210332258016,9
heterogeneous_latent_dim_32,hospital,sensitivity,0.8586860670194003,0.149375668350888,0.09759210332258016,9
heterogeneous_latent_dim_32,hospital,specificity,0.5568253968253969,0.4190677078518128,0.2737909024631843,9
heterogeneous_latent_dim_32,hospital,f1,0.8398831800483735,0.11714526069376864,0.07653490365326218,9
heterogeneous_latent_dim_32,hospital,roc_auc,0.674157848324515,0.38192674044996483,0.24952547042731035,9
heterogeneous_latent_dim_32,hospital,pr_auc,0.8963807683299932,0.05785357181529796,0.037797666919328,9
heterogeneous_latent_dim_32,hospital,brier_score,0.10701088831259611,0.02814645844777023,0.018389019519209883,9
heterogeneous_latent_dim_32,hospital,ece,0.12339962295986344,0.03589799050287002,0.023453353795208413,9
heterogeneous_latent_dim_32,macro,accuracy,0.8567944895176017,0.010382560444722432,0.01174897317257059,3
heterogeneous_latent_dim_32,macro,precision,0.8293286317470819,0.015254471196016983,0.017262059180676963,3
heterogeneous_latent_dim_32,macro,recall,0.8586860670194003,0.03657403420812933,0.04138741585101154,3
heterogeneous_latent_dim_32,macro,sensitivity,0.8586860670194003,0.03657403420812933,0.04138741585101154,3
heterogeneous_latent_dim_32,macro,specificity,0.5568253968253969,0.00782943647945302,0.008859841427669943,3
heterogeneous_latent_dim_32,macro,f1,0.8398831800483736,0.030866921979364876,0.034929210399129315,3
heterogeneous_latent_dim_32,macro,roc_auc,0.6741578483245151,0.04982040532213663,0.05637709587078882,3
heterogeneous_latent_dim_32,macro,pr_auc,0.8963807683299931,0.018007493943775984,0.020377397692704455,3
heterogeneous_latent_dim_32,macro,brier_score,0.1070108883125961,0.007089597855661012,0.008022635211607674,3
heterogeneous_latent_dim_32,macro,ece,0.12339962295986344,0.027616587719221257,0.03125111093343096,3
heterogeneous_latent_dim_32,sample_weighted,accuracy,0.8440366972477064,0.01834862385321101,0.02076342252498471,3
heterogeneous_latent_dim_32,sample_weighted,precision,0.8022468027864682,0.019309832763070682,0.021851132801780408,3
heterogeneous_latent_dim_32,sample_weighted,recall,0.8356147759817484,0.050838946221063476,0.0575296834006539,3
heterogeneous_latent_dim_32,sample_weighted,sensitivity,0.8356147759817484,0.050838946221063476,0.0575296834006539,3
heterogeneous_latent_dim_32,sample_weighted,specificity,0.8209876543209876,0.010691671651659785,0.012098765432098821,3
heterogeneous_latent_dim_32,sample_weighted,f1,0.8139174671073631,0.04108559138932932,0.046492723406950744,3
heterogeneous_latent_dim_32,sample_weighted,roc_auc,0.7933964370661618,0.025762478576187183,0.02915298892426913,3
heterogeneous_latent_dim_32,sample_weighted,pr_auc,0.896620479236081,0.01094387380175499,0.012384159031424253,3
heterogeneous_latent_dim_32,sample_weighted,brier_score,0.11416526596269555,0.00760074360038097,0.008601051072893705,3
heterogeneous_latent_dim_32,sample_weighted,ece,0.1293788025104398,0.03085728688501316,0.03491830726346676,3
heterogeneous_latent_dim_8,hospital,accuracy,0.8513625962138548,0.07630996773730543,0.04985584558837288,9
heterogeneous_latent_dim_8,hospital,precision,0.8282884269726376,0.11210466826664763,0.07324171660087644,9
heterogeneous_latent_dim_8,hospital,recall,0.8323412698412699,0.1795607515356947,0.11731302433665387,9
heterogeneous_latent_dim_8,hospital,sensitivity,0.8323412698412699,0.1795607515356947,0.11731302433665387,9
heterogeneous_latent_dim_8,hospital,specificity,0.5573015873015872,0.4233747100674727,0.2766048105774155,9
heterogeneous_latent_dim_8,hospital,f1,0.8222423199964571,0.13200504036137986,0.08624329303610151,9
heterogeneous_latent_dim_8,hospital,roc_auc,0.6784402557319225,0.3595208699959715,0.23488696839736803,9
heterogeneous_latent_dim_8,hospital,pr_auc,0.8941880059115616,0.06452044446345384,0.042153357049456504,9
heterogeneous_latent_dim_8,hospital,brier_score,0.1352106846435147,0.06790514841156493,0.04436469696222242,9
heterogeneous_latent_dim_8,hospital,ece,0.16586968508746588,0.11426774185480816,0.07465492467847466,9
heterogeneous_latent_dim_8,macro,accuracy,0.8513625962138548,0.01550890298681631,0.01754997585597741,3
heterogeneous_latent_dim_8,macro,precision,0.8282884269726375,0.034173649461342416,0.038671124802767985,3
heterogeneous_latent_dim_8,macro,recall,0.8323412698412698,0.10960842573308657,0.12403361004079932,3
heterogeneous_latent_dim_8,macro,sensitivity,0.8323412698412698,0.10960842573308657,0.12403361004079932,3
heterogeneous_latent_dim_8,macro,specificity,0.5573015873015873,0.05225598368309443,0.059133212242558394,3
heterogeneous_latent_dim_8,macro,f1,0.822242319996457,0.04594973912898342,0.051997024740410853,3
heterogeneous_latent_dim_8,macro,roc_auc,0.6784402557319223,0.014684819439254433,0.01661743753425901,3
heterogeneous_latent_dim_8,macro,pr_auc,0.8941880059115617,0.025043214568010733,0.02833906507754053,3
heterogeneous_latent_dim_8,macro,brier_score,0.1352106846435147,0.07313189163498461,0.08275652595073762,3
heterogeneous_latent_dim_8,macro,ece,0.16586968508746588,0.10937609418781691,0.12377070214760207,3
heterogeneous_latent_dim_8,sample_weighted,accuracy,0.8287461773700305,0.019097853206111303,0.021611255351404943,3
heterogeneous_latent_dim_8,sample_weighted,precision,0.8007694194319014,0.0431478251170085,0.04882636055465344,3
heterogeneous_latent_dim_8,sample_weighted,recall,0.7934687636522498,0.13575015257451364,0.1536157587775993,3
heterogeneous_latent_dim_8,sample_weighted,sensitivity,0.7934687636522498,0.13575015257451364,0.1536157587775993,3
heterogeneous_latent_dim_8,sample_weighted,specificity,0.8209876543209876,0.07484170156161817,0.08469135802469137,3
heterogeneous_latent_dim_8,sample_weighted,f1,0.7872373400514462,0.05656146840401838,0.06400532685728823,3
heterogeneous_latent_dim_8,sample_weighted,roc_auc,0.7919784233775059,0.01482300544185513,0.016773809716826522,3
heterogeneous_latent_dim_8,sample_weighted,pr_auc,0.8892159175170722,0.034549222361835594,0.039096125548560116,3
heterogeneous_latent_dim_8,sample_weighted,brier_score,0.14086299671566596,0.06752502014103202,0.0764117535687011,3
heterogeneous_latent_dim_8,sample_weighted,ece,0.16388979092787168,0.08611834528689902,0.09745208167377031,3
homogeneous_fedavg_alexnet,hospital,accuracy,0.8191526246446155,0.03397880552809197,0.022199486278353418,9
homogeneous_fedavg_alexnet,hospital,precision,0.8098544973544973,0.09960361925215364,0.06507436457807371,9
homogeneous_fedavg_alexnet,hospital,recall,0.8869047619047619,0.05231665425966349,0.03418021411631348,9
homogeneous_fedavg_alexnet,hospital,sensitivity,0.8869047619047619,0.05231665425966349,0.03418021411631348,9
homogeneous_fedavg_alexnet,hospital,specificity,0.5123809523809524,0.391866282899498,0.25601930482767205,9
homogeneous_fedavg_alexnet,hospital,f1,0.8407362945178072,0.03136792948488335,0.02049371393012379,9
homogeneous_fedavg_alexnet,hospital,roc_auc,0.675515873015873,0.382415016754942,0.24984447761322878,9
homogeneous_fedavg_alexnet,hospital,pr_auc,0.8923048967348373,0.0665264484556717,0.04346394632437217,9
homogeneous_fedavg_alexnet,hospital,brier_score,0.13855451738602587,0.023875085225267333,0.015598389013841323,9
homogeneous_fedavg_alexnet,hospital,ece,0.20573776580468744,0.06312194073185083,0.04123966794480921,9
homogeneous_fedavg_alexnet,macro,accuracy,0.8191526246446156,0.0,0.0,3
homogeneous_fedavg_alexnet,macro,precision,0.8098544973544973,0.0,0.0,3
homogeneous_fedavg_alexnet,macro,recall,0.8869047619047619,0.0,0.0,3
homogeneous_fedavg_alexnet,macro,sensitivity,0.8869047619047619,0.0,0.0,3
homogeneous_fedavg_alexnet,macro,specificity,0.5123809523809524,0.0,0.0,3
homogeneous_fedavg_alexnet,macro,f1,0.8407362945178072,0.0,0.0,3
homogeneous_fedavg_alexnet,macro,roc_auc,0.6755158730158729,0.0,0.0,3
homogeneous_fedavg_alexnet,macro,pr_auc,0.8923048967348371,0.0,0.0,3
homogeneous_fedavg_alexnet,macro,brier_score,0.13855451738602587,0.0,0.0,3
homogeneous_fedavg_alexnet,macro,ece,0.20573776580468742,0.0,0.0,3
homogeneous_fedavg_alexnet,sample_weighted,accuracy,0.8256880733944955,0.0,0.0,3
homogeneous_fedavg_alexnet,sample_weighted,precision,0.7788244502694045,0.0,0.0,3
homogeneous_fedavg_alexnet,sample_weighted,recall,0.9003931847968545,0.0,0.0,3
homogeneous_fedavg_alexnet,sample_weighted,sensitivity,0.9003931847968545,0.0,0.0,3
homogeneous_fedavg_alexnet,sample_weighted,specificity,0.7592592592592592,1.3597399555105182e-16,1.5386906095100995e-16,3
homogeneous_fedavg_alexnet,sample_weighted,f1,0.8307433064969109,1.3597399555105182e-16,1.5386906095100995e-16,3
homogeneous_fedavg_alexnet,sample_weighted,roc_auc,0.7974093490607252,0.0,0.0,3
homogeneous_fedavg_alexnet,sample_weighted,pr_auc,0.8886998833570571,1.3597399555105182e-16,1.5386906095100995e-16,3
homogeneous_fedavg_alexnet,sample_weighted,brier_score,0.1309499168055816,0.0,0.0,3
homogeneous_fedavg_alexnet,sample_weighted,ece,0.18574506666408766,0.0,0.0,3
homogeneous_fedavg_resnet,hospital,accuracy,0.7090354344358921,0.13790271911649465,0.09009644315610983,9
homogeneous_fedavg_resnet,hospital,precision,0.7875982042648709,0.09329869274465508,0.06095514592650798,9
homogeneous_fedavg_resnet,hospital,recall,0.7367724867724869,0.1515358717708732,0.09900343622363715,9
homogeneous_fedavg_resnet,hospital,sensitivity,0.7367724867724869,0.1515358717708732,0.09900343622363715,9
homogeneous_fedavg_resnet,hospital,specificity,0.5123809523809524,0.391866282899498,0.25601930482767205,9
homogeneous_fedavg_resnet,hospital,f1,0.7437739463601533,0.04441840030778936,0.029020021534422385,9
homogeneous_fedavg_resnet,hospital,roc_auc,0.6785152116402116,0.3012692937935783,0.1968292719451378,9
homogeneous_fedavg_resnet,hospital,pr_auc,0.8356857267205517,0.11470578704854063,0.07494111420504655,9
homogeneous_fedavg_resnet,hospital,brier_score,0.2309505959413945,0.11949118464481871,0.07806757396794822,9
homogeneous_fedavg_resnet,hospital,ece,0.2577942253494912,0.14723146185391758,0.09619122174455948,9
homogeneous_fedavg_resnet,macro,accuracy,0.7090354344358921,0.0,0.0,3
homogeneous_fedavg_resnet,macro,precision,0.7875982042648709,0.0,0.0,3
homogeneous_fedavg_resnet,macro,recall,0.7367724867724869,0.0,0.0,3
homogeneous_fedavg_resnet,macro,sensitivity,0.7367724867724869,0.0,0.0,3
homogeneous_fedavg_resnet,macro,specificity,0.5123809523809524,0.0,0.0,3
homogeneous_fedavg_resnet,macro,f1,0.7437739463601533,0.0,0.0,3
homogeneous_fedavg_resnet,macro,roc_auc,0.6785152116402116,0.0,0.0,3
homogeneous_fedavg_resnet,macro,pr_auc,0.8356857267205519,0.0,0.0,3
homogeneous_fedavg_resnet,macro,brier_score,0.23095059594139453,0.0,0.0,3
homogeneous_fedavg_resnet,macro,ece,0.2577942253494912,0.0,0.0,3
homogeneous_fedavg_resnet,sample_weighted,accuracy,0.7522935779816514,0.0,0.0,3
homogeneous_fedavg_resnet,sample_weighted,precision,0.7581935563586941,0.0,0.0,3
